Id,Governate,Area Name,ATM Name,Latitude,Longitude,Description
39af0391-0c27-40c4-87cb-bbfa35dd744b,Al-Behera,Damanhour,Damanhour,31.04241948,30.46890924,Withdrawal - Deposit - Currency Exchange
3bf1ce29-2204-41c3-be4d-8f5a52661b06,Al-Behera,Damanhour,Albuhiera Azhar Area 2,31.05193166,30.46430279,Withdrawal - Deposit - Currency Exchange
468f7ba6-154d-45a9-afec-09adb4dbd500,Al-Behera,Damanhour,Carrefour - Damanhour,31.03732147,30.45559064,Withdrawal - Deposit - Currency Exchange
00630a64-b655-46a3-8289-a6ead3e6635b,Al-Behera,Damanhour,Sharnoub Community Development Association,31.013742,30.57017929,Withdrawal - Deposit - Currency Exchange
b4cde112-0c68-4248-965b-596e6c8c1883,Al-Behera,Damanhour,We Ciao Mall Albuhira,31.0463062,30.4652941,Withdrawal - Deposit - Currency Exchange
76742b91-a3dc-4fcf-9d98-ca859939da21,Al-Behera,Damanhour,Damanhour University - Faculty of Commerce,31.037774,30.433125,Withdrawal - Deposit - Currency Exchange
7cf51a64-70c5-48a5-9680-71f84b6ad280,Al-Behera,Damanhour,Ranin Damanhour,31.02842246,30.44735618,Withdrawal - Deposit - Currency Exchange
a576e2d2-5886-4179-bb5c-1c90b8beee40,Al-Behera,Damanhour,Damanhour University - Faculty of Pharmacy and Science,31.052879,30.462731,Withdrawal - Deposit - Currency Exchange
1e1eda76-855b-4ebb-97bd-da82defe8e75,Al-Behera,Damanhour,Damanhour University - Faculty of Arts,31.036388,30.457638,Withdrawal - Deposit - Currency Exchange
f7591d9c-f309-44ae-baa6-0b497c56dbbb,Al-Behera,Damanhour,The local unit of the village of Aflaqa,31.06715304,30.47713406,Withdrawal - Deposit
ac27c3dd-b5ca-468e-a8e1-c45aa4ecdb55,Al-Behera,Damanhour,Egypt Exchange Damanhour,31.032126,30.451576,Withdrawal - Deposit - Currency Exchange
7158defd-3585-4af9-b1e8-fab8f2f1a4ec,Al-Behera,Damanhour,Boys Damanhour Secondary Institute Al-Azhar,31.03146,30.459748,Withdrawal - Deposit - Currency Exchange
a0e5aea7-a9aa-48d6-afe5-003856542bbc,Al-Behera,Edco,Edco,31.301812,30.301819,Withdrawal - Deposit - Currency Exchange
6a494c88-0623-414f-afff-eb0d52a3da29,Al-Behera,El Dalangat,Tamwely Al-Dalengat,30.82955574,30.53589971,Withdrawal - Deposit
c96cd087-c572-4367-9d13-1efdb9c83f59,Al-Behera,Etay Al Barroud,Etay Al Barroud,30.880486,30.653383,Withdrawal - Deposit - Currency Exchange
016e3dba-2bef-4af9-8707-aca2827807d6,Al-Behera,Etay Al Barroud,Al Hoota Health Unit,30.86942495,30.70074488,Withdrawal - Deposit - Currency Exchange
324ef8bd-6ca6-447d-b766-acb608313398,Al-Behera,Etay Al Barroud,Agricultural Administration Itai El-Baroud - Beheira,30.88563219,30.65812817,Withdrawal - Deposit - Currency Exchange
cedca9cf-d183-4d6a-a69e-4dd5a847dec7,Al-Behera,Etay Al Barroud,Itay Albaroud Electrical Engineering,30.880486,30.653383,Withdrawal - Deposit - Currency Exchange
6106a949-fd36-411e-b59f-083d56342bde,Al-Behera,Etay Al Barroud,Tamwely Etay Al-Baroud,30.88808594,30.67314422,Withdrawal - Deposit
b5340bdd-1bfa-4327-b0e4-a38ef15c5437,Al-Behera,Housh Eissa,Housh Eissa,30.91770833,30.30043628,Withdrawal - Deposit - Currency Exchange
209ad78c-1b92-41e9-88c6-ea6bf8ba1dbe,Al-Behera,Housh Eissa,Tamwely Hosh Eissa,30.91038848,30.29732155,Withdrawal - Deposit
07b2c2b2-579d-4595-b230-d95278185b87,Al-Behera,Kafr Al-Dawar, Nasser Agency North Tahrir,30.997523,30.136301,Withdrawal - Deposit - Currency Exchange
03e4411b-6d46-4974-8c3d-2106e338ca4e,Al-Behera,Koum Hamada,Koum Hamada,30.763683,30.704811,Withdrawal - Deposit - Currency Exchange
dd96a202-7040-4a3f-80cd-f2ed7a88ecfd,Al-Behera,Koum Hamada,Koum Hamada,30.7637539,30.69974764,Withdrawal - Deposit - Currency Exchange
1697d7f0-756d-4c2f-b450-85e6c23b23cf,Al-Behera,Koum Hamada,Express Ahmed Orabi St. Koum hamada,30.763683,30.704811,Withdrawal - Deposit - Currency Exchange
fc3aaf8c-770f-4d4a-ae86-35b8a22f56d0,Al-Behera,Koum Hamada,The local unit of the village of Al-Najila,30.73383215,30.77503088,Withdrawal - Deposit
929bf30d-f94e-4478-84d5-d33ed8760425,Al-Behera,Rashid,Rashid,31.40631062,30.4238614,Withdrawal - Deposit - Currency Exchange
7104b2f0-7da5-45a3-9e8e-f65b6c2de8e5,Al-Behera,Shabrakhiet,Shabrakhiet,31.03052168,30.71357679,Withdrawal - Deposit - Currency Exchange
0ab5483d-e334-4716-a45f-c7e7db1a2592,Al-Behera,Shabrakhiet,The local unit  of Mahalet Fernoy,30.98201643,30.6542905,Withdrawal - Deposit - Currency Exchange
fa382368-f104-45fc-ba7d-be212558c0f9,Al-Behera,Shabrakhiet,The local unit of the village of Laqana,31.02393382,30.60350721,Withdrawal - Deposit - Currency Exchange
94251151-6c27-409d-b6b6-2b4885731a1f,Al-Behera,Shabrakhiet,The local unit of mahalet Beshr,31.05305248,30.69924925,Withdrawal - Deposit - Currency Exchange
27a35491-1e5e-4361-8346-90a47fcd7037,Al-Behera,Shabrakhiet,Tanmiya Shabrakhit,31.02893672,30.71354872,Withdrawal - Deposit
2d6ba43c-8139-437d-bb0f-1c75bcac3849,Al-Behera,Wady Elnatroon,Wady El- Natroun,30.39891243,30.36785316,Withdrawal - Deposit - Currency Exchange
b7b1880e-9204-466a-8b4c-1632e0b612df,Al-Behera,Wady Elnatroon,Wady Alnatroun Hospital,30.39499563,30.37081886,Withdrawal - Deposit - Currency Exchange
20f6c593-d6b6-4375-8193-c26ec62c4820,Al-Fayoum,Abshaway,Abshaway,29.36074053,30.68325785,Withdrawal - Deposit - Currency Exchange
6e71c0bd-c5f5-4217-92cf-27a1a1a0f13a,Al-Fayoum,Abshaway,Abu Kasah Local Unit,29.392268,30.711708,Withdrawal - Deposit - Currency Exchange
1b5186bb-a169-4782-b11b-960cf3cf55d3,Al-Fayoum,Al Fayoum,Al Fayoum,29.30441208,30.85354564,Withdrawal - Deposit - Currency Exchange
51c2a1ac-2b18-4569-b4e3-b4dc6bb9bc68,Al-Fayoum,Al Fayoum,Fayoum State Council,29.30973607,30.84764079,Withdrawal - Deposit - Currency Exchange
96431460-6e68-4190-956a-2db199f10fd4,Al-Fayoum,Al Fayoum,Tanmiah Alfaioum,29.3029927,30.85296321,Withdrawal - Deposit - Currency Exchange
783883fe-e5a2-4fc3-bdfc-6da08c8d41e9,Al-Fayoum,Al Fayoum,Tanmiah Allahoun,29.20959358,30.9713821,Withdrawal - Deposit - Currency Exchange
08fd79e8-3381-4153-b762-31c513695fb0,Al-Fayoum,Al Fayoum,Tanmiah Sila,29.3524194,30.96981294,Withdrawal - Deposit - Currency Exchange
7c19d147-c5d2-4804-8c67-814053ab643a,Al-Fayoum,Al Fayoum,Fayoum train station,29.308889,30.847499,Withdrawal - Deposit - Currency Exchange
1df8c0ee-07ed-46f6-820b-60b32b159478,Al-Fayoum,Al Fayoum,Fayoum Central 2 - Fayoum sector,29.308199,30.842229,Withdrawal - Deposit - Currency Exchange
8ef5ce36-6038-4749-a183-5c216cf2f047,Al-Fayoum,Al Fayoum,Faculty of Arts Fayoum University ,29.322145,30.837087,Withdrawal - Deposit - Currency Exchange
a88b38fd-286b-4ff7-aa8f-988a0a5f178f,Al-Fayoum,Al Fayoum,Fayoum University,29.319696,30.835641,Withdrawal - Deposit - Currency Exchange
adb79956-eeda-4321-ab73-9b97b64cf0a7,Al-Fayoum,Al Fayoum,Fayoum Azhar region,29.319011,30.851452,Withdrawal - Deposit - Currency Exchange
b7955689-4d25-4add-a80a-ffbe694226c7,Al-Fayoum,Al Fayoum,Etisalat Franchise Elkhabeer Fayoum 1,29.309145,30.85801,Withdrawal - Deposit - Currency Exchange
0d74d265-67f9-451e-9823-275cd55aabce,Al-Fayoum,Al Fayoum,Al Nabawi General Hospital,29.302496,30.838588,Withdrawal - Deposit - Currency Exchange
4ec8754a-9698-4375-bf75-394bf8d33507,Al-Fayoum,Al Fayoum,Fayoum Mills,29.310744,30.85621,Withdrawal - Deposit - Currency Exchange
b561e70e-886c-44bb-9260-0700d1f95fb8,Al-Fayoum,Atsa,Atsa,29.23696578,30.79019445,Withdrawal - Deposit - Currency Exchange
4ce1d01e-c486-4ad9-b16f-2689f07cd6ac,Al-Fayoum,Atsa,Tanmiah Abo Gender,29.24124675,30.67229435,Withdrawal - Deposit - Currency Exchange
0d0a7527-dc48-47fd-99c9-8fc95d13fe45,Al-Fayoum,Atsa,Tanmiah Itsa,29.24143653,30.79518521,Withdrawal - Deposit - Currency Exchange
0134964d-dacd-47a3-bfe1-bc271f8da3bc,Al-Fayoum,Atsa,Orange Atsa,29.237697,30.795299,Withdrawal - Deposit - Currency Exchange
35972654-1508-4004-8792-88da48218ddd,Al-Fayoum,Senouris,Senouris,29.40857519,30.86507307,Withdrawal - Deposit - Currency Exchange
5fcb3c3b-db57-49a3-abbf-89dbada9bd84,Al-Fayoum,Senouris,Sanouras Central Hospital,29.4087034,30.8587204,Withdrawal - Deposit - Currency Exchange
68809880-211b-4ff8-9a2e-0b9195b8cce6,Al-Fayoum,Senouris,local unit anchor,29.41719986,30.81736238,Withdrawal - Deposit - Currency Exchange
21c82cea-eaf6-4987-ad15-2a4aa961d380,Al-Fayoum,Senouris,Local unit Fidimin,29.38125621,30.77755288,Withdrawal - Deposit - Currency Exchange
5c973a67-4363-4992-87f2-2ae320d2f0bc,Al-Fayoum,Senouris,Naqalifa Local Unit,29.39694049,30.82468411,Withdrawal - Deposit - Currency Exchange
01808e38-982f-446c-a3cb-1bc9c78e0afc,Al-Fayoum,Senouris,Tanmiah Sanhour,29.40740388,30.77005311,Withdrawal - Deposit - Currency Exchange
2f47202b-16d8-4682-96d8-d736d6257528,Al-Fayoum,Senouris,Tanmiah Sanouras,29.41540081,30.86429428,Withdrawal - Deposit - Currency Exchange
7eba6ba7-ba71-4848-baff-6a6c50d13f7f,Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.96861421,31.16753985,Withdrawal - Deposit - Currency Exchange
ea7e47a0-52e7-4e2b-abd6-7ef4faa8a78a,Al-Gharbia,AL Mahala El Kobra,We Alshoun Sq. Almahalah,30.96638119,31.16466574,Withdrawal - Deposit - Currency Exchange
e3bdcc48-5401-43e1-adf5-cab0da3fa27b,Al-Gharbia,AL Mahala El Kobra,Baladiet Almahalah Club,30.98164511,31.17105489,Withdrawal - Deposit - Currency Exchange
8b3ef479-7dd0-4023-84f8-21d76f558f03,Al-Gharbia,AL Mahala El Kobra,Derb Hashem Youth Center,30.99968171,31.16443431,Withdrawal - Deposit - Currency Exchange
998ee98d-080b-45d9-b26e-e8ea93475954,Al-Gharbia,AL Mahala El Kobra,The local unit of the village of Mahalla Hassan,31.02731056,31.17532168,Withdrawal - Deposit - Currency Exchange
23414208-22f7-4102-946a-c823a32e41ea,Al-Gharbia,AL Mahala El Kobra,Zahran Market Almahala,30.980613,31.173253,Withdrawal - Deposit - Currency Exchange
bf71ddac-dbcf-4bf3-8bc8-ce57f719c2bf,Al-Gharbia,Basyoun,Basyoun,30.93906548,30.81398976,Withdrawal - Deposit - Currency Exchange
a96890a0-8ad2-4695-a3d6-0d0e15051ecd,Al-Gharbia,Basyoun,Tamwely Basioun,30.939667,30.805887,Withdrawal - Deposit - Currency Exchange
f8406aec-b52e-4474-9d79-085ee514722c,Al-Gharbia,El Santa,El Santa,30.72743801,31.12104115,Withdrawal - Deposit - Currency Exchange
c61d55e4-121e-4dae-8281-21b3334ea130,Al-Gharbia,Kotoor,Beltag Local Unit,31.00002271,30.98920359,Withdrawal - Deposit - Currency Exchange
fcdcb3bd-21d2-4f86-a664-255df55711a0,Al-Gharbia,Samanoud,Samanoud,30.95934299,31.24424078,Withdrawal - Deposit - Currency Exchange
bde102ab-d1e2-4ca6-acc3-cfd9390bf592,Al-Gharbia,Samanoud,Tamwely Samanoud,30.961457,31.244514,Withdrawal - Deposit - Currency Exchange
542d0616-e3cc-45d2-aa0a-460cb4da12ae,Al-Gharbia,Tanta,Tanta,30.79276148,30.99065859,Withdrawal - Deposit - Currency Exchange
c685eb28-ec28-45ae-8272-a41c271c35d3,Al-Gharbia,Tanta,Tanta,30.79225101,31.01074536,Withdrawal - Deposit - Currency Exchange
aa0e54d4-39cb-4125-97fb-9f2586ee0ad6,Al-Gharbia,Tanta,Tanta,30.80423864,31.02322083,Withdrawal - Deposit - Currency Exchange
89b998b9-fd9f-428a-bc05-e1a743f82bd2,Al-Gharbia,Tanta,Outlet Mall,30.79802088,31.00799245,Withdrawal - Deposit - Currency Exchange
f13eb30a-ae4d-4728-b332-11f7f5c134c0,Al-Gharbia,Tanta,State Council Western Branch,30.79656463,30.99715466,Withdrawal - Deposit - Currency Exchange
9abe620f-0143-41c3-8bb9-18ae1baa24d1,Al-Gharbia,Tanta,Hyper Casa,30.79273748,30.97869675,Withdrawal - Deposit - Currency Exchange
a9b24497-98e3-4a4d-a8c3-9466d5472aef,Al-Gharbia,Tanta,Health Unit Fisha Selim,30.76841357,30.96798253,Withdrawal - Deposit - Currency Exchange
37204540-2075-4caf-a4a1-da2538e1a0ec,Al-Gharbia,Tanta,Tanta train station,30.78243677,30.99414487,Withdrawal - Deposit - Currency Exchange
043b7757-3fbf-4401-8708-5eaaa3fd4b25,Al-Gharbia,Tanta,The local unit of the village of Kafr Kila Al-Bab,30.69038305,31.14258493,Withdrawal - Deposit - Currency Exchange
b07f8bf5-de39-4857-bf17-55f1ef1721e1,Al-Gharbia,Tanta,Tanta Judges Club,30.78503698,30.99363048,Withdrawal - Deposit - Currency Exchange
30a1f3e0-5598-422e-a6d4-1e947fd4dd63,Al-Gharbia,Zefta,Zefta,30.71034997,31.25036718,Withdrawal - Deposit - Currency Exchange
4438dcee-a159-4d85-aa9c-84ea83ae3c4f,Al-Gharbia,Zefta,The local unit of the village of Shabramles,30.84702629,31.1974472,Withdrawal - Deposit - Currency Exchange
db658f6d-6456-47cb-96eb-f1218b36646e,Al-Gharbia,Zefta,The local unit shershaba Village -Zefta,30.79191647,31.16947357,Withdrawal - Deposit - Currency Exchange
82d0a9a3-c2ee-4db8-9f37-4d6ed7f1c504,Al-Menia,Abu Kerkas,Abu Kerkas,27.93200703,30.82132265,Withdrawal - Deposit - Currency Exchange
a6decb62-abbb-415f-b0c6-44db2b6ccda4,Al-Menia,Abu Kerkas,Abu Qurqas Train Station,27.93002254,30.82199295,Withdrawal - Deposit - Currency Exchange
92cebe7a-fc57-4a93-816b-a6667e864f51,Al-Menia,Abu Kerkas,Tanmiah Balansoura,27.92024435,30.69838252,Withdrawal - Deposit - Currency Exchange
ba779d99-0afa-44fc-b77f-f63472725b92,Al-Menia,Abu Kerkas,Tanmiah Alfekria,27.93174553,30.83314367,Withdrawal - Deposit - Currency Exchange
c4be8bbb-e51d-4b8c-9637-74b76bd6eaaf,Al-Menia,Abu Kerkas,Abo Qurqas City Council,27.93947437,30.82362322,Withdrawal - Deposit - Currency Exchange
e856020d-f1de-48f6-89f7-7709554d3916,Al-Menia,Abu Kerkas,Abo Qorqas Educational Administration,27.93478075,30.8193743,Withdrawal - Deposit - Currency Exchange
df076fce-f0f3-4bf5-9c8e-1a5f60e2240f,Al-Menia,Abu Kerkas,Abu Qurqas Police Station,27.92801188,30.81946122,Withdrawal - Deposit - Currency Exchange
4f3ad6ad-d6c4-432d-98e0-9e3922fe724e,Al-Menia,Abu Kerkas,Abu Qurqas sugar,27.92566223,30.81930375,Withdrawal - Deposit - Currency Exchange
750cfb80-d711-47c7-bbb1-60a7571476cd,Al-Menia,Almenia Algadida,Almenia Algadida,28.0835967,30.80347317,Withdrawal - Deposit - Currency Exchange
75a31c79-0dff-4591-ae94-7bc533c2fefa,Al-Menia,Bani Mazar,Tamwely Bani mazar,28.49436977,30.8070144,Withdrawal - Deposit - Currency Exchange
ae398540-b3df-435e-92ab-cb6b6b29a37b,Al-Menia,Bani Mazar,Bani Mazar Health Insurance,28.50840318,30.79868478,Withdrawal - Deposit - Currency Exchange
ec1375cb-5a9d-4917-ba9e-87993bd2ce22,Al-Menia,Deir Mawas,Deir Mawas,27.64300069,30.85498041,Withdrawal - Deposit - Currency Exchange
8446cbf2-f17c-4abe-b175-24c7bbef3aae,Al-Menia,Deir Mawas,Tamwely Deir Mawas,27.64422897,30.85639037,Withdrawal - Deposit - Currency Exchange
307cbfa6-d33d-41dc-8b33-79d009fe7d16,Al-Menia,Eledwa,Tanmiah Alshikh Masoud,28.65456863,30.68819088,Withdrawal - Deposit - Currency Exchange
92892616-fc5a-4135-9ed6-6243c6b629fe,Al-Menia,Eledwa,Tanmiah Alidwa,28.70218368,30.77195333,Withdrawal - Deposit - Currency Exchange
6f7467a2-d6d4-4650-afdc-95b1aa6a09ee,Al-Menia,Eledwa,We Alidwa Almenia,28.694477,30.766051,Withdrawal - Deposit - Currency Exchange
54bf700f-06db-4e5f-9952-f86b60f83fe7,Al-Menia,Eledwa,Aledwa City Council - Almenia,28.69295375,30.77668019,Withdrawal - Deposit - Currency Exchange
b0aac1c2-8eb0-4bbb-ad95-60fc25674de0,Al-Menia,Eledwa,Industrial school Alidwa,28.70119325,30.7724832,Withdrawal - Deposit - Currency Exchange
b8e40514-0bd4-4984-81e1-a41f9761af9c,Al-Menia,ElMenia,ElMenia,28.09769322,30.75527144,Withdrawal - Deposit - Currency Exchange
b139847b-0557-4363-8b46-5c0dbdc7a836,Al-Menia,ElMenia,ElMenia,28.10039885,30.75354754,Withdrawal - Deposit - Currency Exchange
1a9542d9-ef57-410c-b6df-60a015155b99,Al-Menia,ElMenia,State Council Minya Branch,28.0987095,30.75621145,Withdrawal - Deposit
7174efc2-78b6-4f99-b49a-720f9851750e,Al-Menia,ElMenia,Tanmieah Alshikh Fadl,28.48919331,30.84904755,Withdrawal - Deposit
1f4965e0-b0a5-4f91-90bb-f7a9bee970ae,Al-Menia,ElMenia,Tanmiah Delga,27.642655,30.69791786,Withdrawal - Deposit
1017e96b-2245-481b-88a6-22195c809c07,Al-Menia,ElMenia,Tanmiah Almenia,28.10486134,30.7515505,Withdrawal - Deposit
4864c986-ef1b-4930-8e93-e068f36cec6a,Al-Menia,ElMenia,Tanmiah Alshorafa,28.11685008,30.76905102,Withdrawal - Deposit
7b939da8-ce42-4271-91ca-51940a7b672b,Al-Menia,ElMenia,Higher Institute of Engineering and Technology Industrial Zone,28.020528,30.856247,Withdrawal - Deposit
f3e73ff7-8337-43b3-bda9-a0ada17b4530,Al-Menia,ElMenia,Minya Azhar region,28.10225681,30.75295038,Withdrawal - Deposit
c7a76a25-f365-4369-88f8-e199b904b8b7,Al-Menia,ElMenia,General Authority for Health Insurance - Minya,28.09632289,30.75950544,Withdrawal - Deposit
7f1514e2-ec8a-4ad9-aeb9-e21b2bc4a931,Al-Menia,ElMenia,  Tahrir Mosque Menia,28.11789004,30.74257455,Withdrawal - Deposit
546b1d10-4880-4bba-b4e0-2cbc889dcb85,Al-Menia,ElMenia,Almenia Security Directorate,28.09810544,30.75940849,Withdrawal - Deposit
24eb8f75-f35f-4789-b13c-3bdd5fe8220c,Al-Menia,ElMenia,General Bureau of the Middle Egypt Electricity Company for Electricity Distribution 2,28.09186301,30.76335211,Withdrawal - Deposit
17fc8c7d-e005-452c-93a5-85684b62ff18,Al-Menia,ElMenia,Elfoul Minya Mosque,28.09596611,30.76199947,Withdrawal - Deposit
ac950954-22f9-45e5-b94d-a93b6a5b0944,Al-Menia,ElMenia,Oncology Institute in Minya Governorate,28.09168308,30.7644408,Withdrawal - Deposit
ae90e63e-bb13-4a88-96d8-57a9286a7116,Al-Menia,ElMenia,Directorate of Youth and Sports Menia,28.12142828,30.74163879,Withdrawal - Deposit
a96e8d0a-e1cf-4dcc-9cd8-8ea569643efd,Al-Menia,ElMenia,Middle Egypt electricity sector,28.10914764,30.7516616,Withdrawal - Deposit
fc14e573-7116-4647-8ef5-ebc0ffecb909,Al-Menia,ElMenia,Damaris Mills,28.11451,30.749812,Withdrawal - Deposit - Currency Exchange
a5051775-0eaa-41e6-a194-13028dfacbe5,Al-Menia,ElMenia,Faculty of Computer and Information,28.125224,30.730689,Withdrawal - Deposit - Currency Exchange
7082d4ce-d644-43fb-b4bb-4f313b751e82,Al-Menia,Maghagha,Tamwely Maghagha,28.65020127,30.84215794,Withdrawal - Deposit - Currency Exchange
febe97d4-9d80-4daf-a9be-426aaa00c0e7,Al-Menia,Malawi,Malawi,27.73428402,30.84507229,Withdrawal - Deposit - Currency Exchange
12e93403-f671-4e9f-acc3-e116b82551cb,Al-Menia,Malawi,Tamwely Malawy,27.73837057,30.84180088,Withdrawal - Deposit - Currency Exchange
239987cc-e5c0-4135-97b1-6e413d8e6e32,Al-Menia,Malawi,Abshadat Village Local Unit,27.838853,30.736476,Withdrawal - Deposit - Currency Exchange
d155b692-8677-4718-9f03-6d9b0b47f464,Al-Menia,Matai,Matai,28.41989818,30.78846619,Withdrawal - Deposit - Currency Exchange
a07803d5-9699-4eb0-9836-9504a63799a9,Al-Menia,Samalut,Samalout Health Unit,28.32486602,30.70802829,Withdrawal - Deposit - Currency Exchange
01202e14-3a9b-43d0-bcb7-2510943d8f5c,Al-Menia,Samalut,Samalout Local Unit,28.313739,30.71296808,Withdrawal - Deposit - Currency Exchange
fc7bc215-70f8-4716-8bdf-784af3997718,Al-Menia,Samalut,"One-day surgery hospital, Samalout",28.31058377,30.73588709,Withdrawal - Deposit - Currency Exchange
ff6e4658-1966-4e37-8cdd-59582b0db4df,Al-Monoufia,Al Sadat,Al Sadat,30.3728385,30.49884544,Withdrawal - Deposit - Currency Exchange
473660bb-7211-439f-a907-0aaba5e954f1,Al-Monoufia,Al Sadat,Al Sadat,30.36866623,30.50251143,Withdrawal - Deposit - Currency Exchange
dbc8016f-1d03-4f71-9c53-954a7d023104,Al-Monoufia,Al Sadat,Orange Alsadat,30.36365333,30.51077523,Withdrawal - Deposit - Currency Exchange
6fe57aed-b298-431b-b3d6-f02af88e5146,Al-Monoufia,Al Sadat,Spinneys Sadat,30.37144469,30.50084472,Withdrawal - Deposit - Currency Exchange
07393090-d9c4-4fe5-9360-f13e8a39ef7f,Al-Monoufia,Al Sadat,Brothers Company for Oils and Soap,30.36567583,30.54049558,Withdrawal - Deposit - Currency Exchange
c9901132-c033-44e8-99d2-75000e0c4ffe,Al-Monoufia,Al Sadat,Nile Company for spinning and fine weaving Sadat,30.36645445,30.55657861,Withdrawal - Deposit - Currency Exchange
c390d1a2-b4e6-4756-950e-37550caec766,Al-Monoufia,Al Sadat,Sadat Police Station,30.37081594,30.50226564,Withdrawal - Deposit - Currency Exchange
0789fa36-bbde-499e-827d-461d4bf9a51b,Al-Monoufia,Al Sadat,AlWady Company for Hatchery and Poultry Services,30.36672346,30.55062939,Withdrawal - Deposit - Currency Exchange
44bbe4df-7cc8-493e-814f-1c3874b47248,Al-Monoufia,Ashmoun,Ashmoun,30.27192922,31.02869738,Withdrawal - Deposit - Currency Exchange
13226916-ecb5-44be-a0ed-a36008769d3f,Al-Monoufia,Ashmoun,Tamwely Ashmoun,30.29883387,30.98134531,Withdrawal - Deposit - Currency Exchange
f19e039b-15eb-4948-9fb3-33463e7b2112,Al-Monoufia,Ashmoun,Ramlet Alangab Village Local Unit,30.36995038,30.93897616,Withdrawal - Deposit - Currency Exchange
3034945f-3298-4e4f-ad55-3743599e30b2,Al-Monoufia,Ashmoun,The local unit Saqiet Abo Shaara Village,30.31441356,31.08952502,Withdrawal - Deposit - Currency Exchange
6f25553e-1d1e-430f-80d5-853ce7482c7f,Al-Monoufia,Ashmoun,The local unit Saqiet Abo Shaara Village,30.31441356,31.08952502,Withdrawal - Deposit - Currency Exchange
fb701f41-1367-4d16-b209-26b7139f6da1,Al-Monoufia,Ashmoun,Shanshour Village Local Unit,30.3526449,30.99916144,Withdrawal - Deposit - Currency Exchange
2ab5689f-dc2d-4712-83c6-61986e532bf7,Al-Monoufia,Ashmoun,Qouras Village Local Unit,30.27815952,31.06289184,Withdrawal - Deposit - Currency Exchange
2d4f9f0e-dea0-4cc1-b299-c5184b12ea9e,Al-Monoufia,Ashmoun,Shama Village local Unit,30.3821745,30.91627263,Withdrawal - Deposit - Currency Exchange
698e17be-1c06-47c0-be15-b5fb95a7c23a,Al-Monoufia,Ashmoun,Shama Village local Unit,30.3821745,30.91627263,Withdrawal - Deposit - Currency Exchange
783d3ed4-5dee-4e88-ad42-27b2dc53be12,Al-Monoufia,Ashmoun,The local unit Centris (Menoufia),30.30920433,31.0605589,Withdrawal - Deposit - Currency Exchange
a9ac57ff-b5ae-4239-b980-bfa06921f58e,Al-Monoufia,Berket El Sabaa,Janzour Hospital Baraka Sabaa - Menoufia,30.68148454,31.02411048,Withdrawal - Deposit - Currency Exchange
dab4df36-72f6-4fe9-90a5-4cf0ab68a291,Al-Monoufia,El Bagour,Saman Village Youth Center,30.35225155,31.03265875,Withdrawal - Deposit - Currency Exchange
2ebfa1e9-1567-4955-b706-602e1f707e7d,Al-Monoufia,El Bagour,Family Medicine Unit My Great Qulati,30.37120874,31.01098156,Withdrawal - Deposit - Currency Exchange
938c4d68-f87c-456f-81a8-210b2f662337,Al-Monoufia,El Bagour,Telwana Village Medical Center,30.38273894,31.00064843,Withdrawal - Deposit - Currency Exchange
